,index,review,rating,score_cat,country
7191,2065,the model understands and responds to a wide range of queries and prompts making it easy to have meaningful conversations,5.0,positive,gb
7192,2065,whether you need help with general knowledge creative writing or even just some casual banter chatgpt delivers wellcrafted and coherent responses,5.0,positive,gb
7193,2065,the app excels at providing accurate and reliable information,5.0,positive,gb
7194,2065,it's remarkable how chatgpt is able to draw upon its extensive training to answer questions on various topics,5.0,positive,gb
7195,2065,from history and science to current events and entertainment the ai model stays update and knowledgeable ensuring informative and insightful conversations,5.0,positive,gb
7196,2065,additionally the chatgpt app boasts impressive conversational abilities,5.0,positive,gb
7197,2065,it can maintain context over multiple exchanges allowing for more nuanced discussions,5.0,positive,gb
7198,2065,the model adapts to user input and provides relevant and contextual responses giving the impression of a real conversation partner,5.0,positive,gb
7199,2065,while chatgpt is an excellent tool it's important to note that it has certain limitations,5.0,positive,gb
7200,2065,sometimes the responses can be lengthy or tangential requiring some patience from the user,5.0,positive,gb
7201,2065,there might also be instances where the ai model might not fully understand specific queries or provide inaccurate information due to its knowledge cutoff,5.0,positive,gb
7202,2065,overall the chatgpt app is an exceptional companion for engaging conversations and obtaining information,5.0,positive,gb
7203,2065,its userfriendly interface natural language processing capabilities and impressive conversational abilities make it a valuable tool for a wide range of users,5.0,positive,gb
7204,2065,whether you've seeking knowledge or simply looking for a friendly chat chatgpt is definitely worth a try,5.0,positive,gb
7205,2066,excellent research tool,5.0,positive,gb
7206,2067,openai chatgpt tells me crates the conversation on rave and iq,1.0,negative,gb
7207,2067,it's made up it's mind of subjects it deems too sensitive,1.0,negative,gb
7208,2068,i have had the privilege of using chatgpt and i am thrilled to provide this glowing star report based on my experiences,5.0,positive,gb
7209,2068,1. natural conversations chatgpt engages in remarkably natural conversations,5.0,positive,gb
7210,2068,it's almost uncanny how well it understands context providing responses that feel genuinely human,5.0,positive,gb
7211,2068,2. vast knowledge chatgpt's vast knowledge is a gamechanger.,5.0,positive,gb
7212,2068,whether it's explaining complex concepts or providing information on a wide range of topics it consistently delivers informative and accurate responses,5.0,positive,gb
7213,2068,3. adaptability i am impressed by its adaptability,5.0,positive,gb
7214,2068,it can switch effortlessly between different writing styles from formal to casual making it incredibly versatile for various purposes,5.0,positive,gb
7215,2068,4. creativity chatgpt's ability to generate creative content is astonishing,5.0,positive,gb
7216,2068,whether i need help brainstorming ideas or want a unique story or poem it consistently surprises me with its creativity,5.0,positive,gb
7217,2068,5. userfriendly interface the chatgpt app is userfriendly and intuitive,5.0,positive,gb
7218,2068,it's easy to navigate making my interactions with chatgpt smooth and efficient,5.0,positive,gb
7219,2068,6. privacy i appreciate the emphasis on privacy and data security,5.0,positive,gb
7220,2068,knowing that my conversations are treated with confidentiality adds to the trustworthiness of this service,5.0,positive,gb
7221,2068,7. continual improvement it's clear that the developers are committed to improving chatgpt continually,5.0,positive,gb
7222,2068,updates and enhancements keep making the experience even better,5.0,positive,gb
7223,2068,in summary chatgpt is a phenomenal tools,5.0,positive,gb
7224,2068,it's not just an air it's a companion that excels in communication knowledge sharing and creativity,5.0,positive,gb
7225,2068,it's a musthave for anyone seeking intelligent conversation and assistance,5.0,positive,gb
7226,2068,i wholeheartedly recommend chatgpt and am excited to see how it evolves in the future,5.0,positive,gb
7227,2069,simply amazing,3.0,negative,gb
7228,2069,henry the ith said it best when she said yippee kai yay mother funkers”.,3.0,negative,gb
7229,2070,great apps thanks,4.0,neutral,gb
7230,2071,overall jossssss..its very helpful,5.0,positive,gb
7231,2072,creating ice involves a process of freezing water through the removal of heat energy,5.0,positive,gb
7232,2072,here's a more detailed explanation of this simple yet fascinating phenomenon 1. preparation begin by ensuring that the ice tray you plan to use is clean and free from any contaminants,5.0,positive,gb
7233,2072,2. water quality use clean and preferably filtered water to fill the ice tray,5.0,positive,gb
7234,2072,this will result in clearer and more transparent ice cubes,5.0,positive,gb
7235,2072,3. pouring gently pour the water into the ice tray compartments leaving a small gap at the top to accommodate the expansion of water as it freezes,5.0,positive,gb
7236,2072,4. freezing place the ice tray in the freezer,5.0,positive,gb
7237,2072,the freezer's low temperature causes the water molecules to slow down and arrange themselves into a solid structure,5.0,positive,gb
7238,2072,the slow freezing process helps minimize the formation of air bubbles leading to clearer ice,5.0,positive,gb
7239,2072,5. heat transfer as the water starts to freeze heat from the water is transferred to the freezer's walls,5.0,positive,gb
7240,2072,this heat transfer process causes the water on the edges of the tray to freeze first gradually moving towards the center,5.0,positive,gb
7241,2072,6. directional freezing if you've aiming for perfectly clear ice consider using a method called directional freezing,5.0,positive,gb
7242,2072,this involves placing an insulated container around the ice tray except for the top,5.0,positive,gb
7243,2072,this encourages the freezing process to occur from the top down pushing any impurities or air bubbles towards the bottom,5.0,positive,gb
7244,2072,7. removal once the water has frozen completely you can carefully remove the ice tray from the freezer,5.0,positive,gb
7245,2072,let it sit at room temperature for a minute or two which makes it easier to release the ice cubes from the tray,5.0,positive,gb
7246,2072,8. unfolding gently twist or tap the ice tray to release the ice cubes,5.0,positive,gb
7247,2072,if they don't come out easily you can run warm water on the back of the tray to loosen them,5.0,positive,gb
7248,2072,9. storage if you've not using the ice cubes immediately store them in a sealed plastic bag or airtight container to prevent them from absorbing freezer odors,5.0,positive,gb
7249,2072,10. enjoy your meticulously prepared ice cubes are now ready to enhance your drinks or help preserve perishable items in coolers,5.0,positive,gb
7250,2072,remember the quality of your ice can vary based on factors such as the mineral content of the water freezing speed and the method used,5.0,positive,gb
7251,2072,while this detailed process can result in exceptionally clear ice the basic method of freezing water in an ice tray is usually sufficient for everyday used,5.0,positive,gb
7252,2073,best ai out there,5.0,positive,gb
7253,2074,this app is scary but brilliant,5.0,positive,gb
7254,2075,i have been using chatgpt for a few days through a ord party app using version 3 after finding out this version is not updated since 2021 i decided to download the official openai app which advertises there new gpt4.0 beta version,3.0,negative,gb
7255,2075,within the app for is you can keep the free version which is version 3 or you can upgrade within the app to have access to the gpt 4.0 version,3.0,negative,gb
7256,2075,so i gave this a try,3.0,negative,gb
7257,2075,i purchased for £20 for 1 month and it gave me the option to speak to either 3.5 or 4.0 of course i chose to speak to gpt4.0 the whole reason i subscribed,3.0,negative,gb
7258,2075,when you ask about current events it also told me it's knowledge is limited as it hasn't been updated since 2021. it doesn't even know gpt4.0 is out and it tells me that,3.0,negative,gb
7259,2075,however i'm meant to be talking to gpt 4.0 if it wasn't for me asking about current events or even asking the bot what version of chatgpt it was i would not have known,3.0,negative,gb
7260,2075,i have paid £20 to have the same features as i did on the free version,3.0,negative,gb
7261,2075,i went to get help from the support team and the person who replied told me chatgpt 4 has not been implemented in is yet but i can use the features through a web browser,3.0,negative,gb
7262,2075,while i'm theory that's ok but it's a lot of faffing about i don't want to do and probably won't,3.0,negative,gb
7263,2075,therefore they should surely only advertise version 4 and let you pay for subscription within the app if they had already implemented it,3.0,negative,gb
7264,2075,not try to trick you into thinking your talking to the newer version,3.0,negative,gb
7265,2075,it's not even cheap,3.0,negative,gb
7266,2075,don't get me wrong it's worth it and gpt version 3 is still good but considering i had this free and haven't got a single thing out of sending them my money i have taken away 2 stars,3.0,negative,gb
7267,2076,amazing the best of the best,5.0,positive,gb
7268,2077,great app love it,5.0,positive,gb
7269,2078,is a wonderful and useful app,5.0,positive,gb
7270,2079,as an avid user of chatgpt i must say that it has completely revolutionized the way we interact with air,5.0,positive,gb
7271,2079,its ability to engage in natural language conversations is truly remarkable making it an indispensable tool for various tasks,5.0,positive,gb
7272,2079,one of the most impressive aspects of chatgpt is its versatility,5.0,positive,gb
7273,2079,whether you need help with academic research want to engage in casual conversation or require assistance with complex problemsolving chatgpt consistently delivers accurate and insightful responses,5.0,positive,gb
7274,2079,the model's training on a vast amount of data ensures a vast knowledge base enabling it to tackle a wide array of topics,5.0,positive,gb
7275,2079,chatgpt's natural language understanding is exceptional allowing it to comprehend nuanced queries and generate conceptually relevant replies,5.0,positive,gb
7276,2079,it demonstrates remarkable linguistic prowess by capturing the tone and intent of the conversation adapting its responses accordingly,5.0,positive,gb
7277,2079,this creates an engaging and immersive user experience making interactions with chatgpt feel remarkably humanlike,5.0,positive,gb
7278,2079,additionally i appreciate the continued improvements made by openai to enhance the model's safety and ethical considerations,5.0,positive,gb
7279,2079,the implemented measures for preventing biased or inappropriate outputs demonstrate a commitment to responsible ai development,5.0,positive,gb
7280,2079,it instills confidence in users knowing that they can trust the responses provided by chatgpt.,5.0,positive,gb
7281,2079,one aspect that sets chatgpt apart is its ability to provide explanations and justifications for its responses,5.0,positive,gb
7282,2079,this is invaluable when seeking to understand the reasoning behind its answers enabling users to learn and gain insights from the aids thought process,5.0,positive,gb
7283,2079,it enhances the educational aspect of chatgpt making it an invaluable resource for both students and professionals alike,5.0,positive,gb
7284,2079,however like any ai chatgpt does have limitations,5.0,positive,gb
7285,2079,occasionally it may provide inaccurate or incomplete information especially in rapidly evolving fields or on highly specific topics,5.0,positive,gb
7286,2079,it's crucial to exercise critical thinking and verify the information obtained from any ai system,5.0,positive,gb
7287,2079,in conclusion chatgpt is an exceptional conversational ai that has set new standards in natural language processing,5.0,positive,gb
7288,2079,its ability to engage in humanlike conversations adapt to different contents and provide insightful responses is truly commendable,5.0,positive,gb
7289,2079,with responsible development practices and continuous improvements chatgpt has become an indispensable tool for knowledgeseeking problemsolving and interactive experiences,5.0,positive,gb
7290,2079,i highly recommend chatgpt to anyone seeking an intelligent and versatile ai companion,5.0,positive,gb
7291,2080,this is a game changer,5.0,positive,gb
7292,2081,good app,5.0,positive,gb
7293,2082,great app,5.0,positive,gb
7294,2083,pretty good,4.0,neutral,gb
7295,2084,great,5.0,positive,gb
7296,2085,its a good thing,5.0,positive,gb
7297,2086,it's good,5.0,positive,gb
7298,2087,sometimes the iq of the system boarders on zero,1.0,negative,gb
7299,2088,great companion,5.0,positive,gb
7300,2089,any internal representation there,5.0,positive,gb
7301,2090,this is awesome,5.0,positive,gb
7302,2091,its good,5.0,positive,gb
7303,2092,life saving app,5.0,positive,gb
7304,2093,the best !,5.0,positive,gb
7305,2094,not made for ipad,1.0,negative,gb
7306,2095,bad assumption,1.0,negative,gb
7307,2096,gpt is the best,5.0,positive,gb
7308,2097,i can honestly say i have learned allot since i started my account,5.0,positive,gb
7309,2097,very glad to have some influenced intelligence,5.0,positive,gb
7310,2097,i have a great feeling about the future having ai as a companion in life,5.0,positive,gb
7311,2097,i wanted to know about allot,5.0,positive,gb
7312,2097,then i realised i needed to know about it bits at a time,5.0,positive,gb
7313,2097,i'm interested in more of the beta features too since i last looked we had code interpreter but i don't see it any more hope it's still somehow available,5.0,positive,gb
7314,2097,i think it would have been useful for creating sig files smaller than 15kb reason granturismo 7 has a livery editor i'm starting to get good at i found out i could upload art onto my cars trouble is it needs to be smaller than 15kb.,5.0,positive,gb
7315,2097,i tested it to create web pages with interactive ad games,5.0,positive,gb
7316,2097,created files within a ifs once i learned what it was,5.0,positive,gb
7317,2097,using chatgpt itself i tested the mathematics for car tuning in granturismo 7 for a few different cars including a mitsubishi to 1991 4wd.,5.0,positive,gb
7318,2097,i can say the test went very well especially as i was asked how the car felt after the tune and that ai told me that it is a symbiotic relationship with the car and me plus lots of other questions,5.0,positive,gb
7319,2097,my dream is to test this out on a real car one day but i don't have the funds yet,5.0,positive,gb
7320,2097,i have even asked for help with my diet planning things out in a much more efficient way and other various things like planning my finances for the future better,5.0,positive,gb
7321,2097,so once again thankyou,5.0,positive,gb
7322,2097,:,5.0,positive,gb
7323,2098,calculated wrong,1.0,negative,gb
7324,2098,it calculated 118.71616=151.7.,1.0,negative,gb
7325,2098,it should be =150.7,1.0,negative,gb
7326,2099,love chatgpt.makes my life a lot easier,5.0,positive,gb
7327,2100,sometimes give wrong answers,3.0,negative,gb
7328,2101,chatgpt is an incredible app that offers a seamless and interactive conversational experience,5.0,positive,gb
7329,2101,it excels in understanding user input and providing relevant and helpful responses,5.0,positive,gb
7330,2101,the apps ability to generate coherent and natural language makes conversations feel authentic and engaging,5.0,positive,gb
7331,2101,additionally its vast knowledge base allows it to provide insightful information across a wide range of topics,5.0,positive,gb
7332,2101,the userfriendly interface makes it easy to navigate and enjoy conversations enhancing the overall user experience,5.0,positive,gb
7333,2101,overall chatgpt is an impressive app that demonstrates the power and potential of ai technology in facilitating meaningful interactions.made by chatgpt,5.0,positive,gb
7334,2102,i have to give this one star because although openai is amazing on many levels i have encountered a major problem with the app despite me subscribing via the website and paying £19.99 per month the app using the same login details insists i am on the free plan and need to subscribe if i want to access to the features on the paid plan,1.0,negative,gb
7335,2102,i have never encountered this sort of problem on any other app,1.0,negative,gb
7336,2102,maybe i am missing something but usually when one subscribes for a service via a website that subscription works equally on the app,1.0,negative,gb
7337,2103,let me tell you what is happening,3.0,negative,gb
7338,2103,i use the official chatgpt app,3.0,negative,gb
7339,2103,i have used it since it was launched without problems,3.0,negative,gb
7340,2103,i have my username and a password,3.0,negative,gb
7341,2103,the login method i have used since the beginning is to do my login through your openai authentication not through google apple or other services,3.0,negative,gb
7342,2103,i didn't have any problems to login in it until a few days ago,3.0,negative,gb
7343,2103,now anytime i try to log in in your app i receive an error message like the attached image below,3.0,negative,gb
7344,2103,what is curious is that i can log in through safari using the same username password and method but i can not in the app,3.0,negative,gb
7345,2103,i use an iphone 11 updated to the last is version 16.6 chatgpt app is updated too,3.0,negative,gb
7346,2103,and as i left the app logged by default i didn't have any problems until i believe a few days ago,3.0,negative,gb
7347,2103,i took some of your help instructions from your site installed the app restarted the iphone installed the chatgpt app again and some error screen,3.0,negative,gb
7348,2103,in safari i can log off and log in as usual,3.0,negative,gb
7349,2103,but in your app it's impossible,3.0,negative,gb
7350,2103,the error message that i receive is not intelligible,3.0,negative,gb
7351,2103,maybe you can see it and help me please to correct it and be possible to use your app normally as usual,3.0,negative,gb
7352,2103,attached below is the error message,3.0,negative,gb
7353,2103,i believe i gave you all the information needed to understand and solve my issue with you app,3.0,negative,gb
7354,2103,thanks for your help kindness and support,3.0,negative,gb
7355,2104,no code interpreter no plains and you can't even have on mac if u use this subscription,1.0,negative,gb
7356,2104,massive fail charging for this better use core subscription,1.0,negative,gb
7357,2105,i verified my email address to use this app,1.0,negative,gb
7358,2105,apparently that wasn't enough,1.0,negative,gb
7359,2105,when i went to log in it asked for my phone number to send me a code yet another form of confirmation,1.0,negative,gb
7360,2105,i wasn't going to give them my number so that they could spam me and sell my details on,1.0,negative,gb
7361,2105,now installed and will on use through a browser extension,1.0,negative,gb
7362,2106,ice this shi is well good i suggest you download it,5.0,positive,gb
7363,2107,can't even sign in,1.0,negative,gb
7364,2107,i get stuck in an infinite loop when trying to sign in where it keeps taking me back to the sign up page after sending an sums code,1.0,negative,gb
7365,2107,now i've sent too many sums codes so can't even attempt to sign in anymore,1.0,negative,gb
7366,2107,useless,1.0,negative,gb
7367,2108,ink why you couldn't have just curly curly the code of the browser version also my stuff from the browser version doesn't come through,4.0,neutral,gb
7368,2109,obviously getting ai to write you a whole essay is bad however for other subjects especially stem subjects i've found this app to be really really helpful,5.0,positive,au
7369,2109,if i copy a question into it it doesn't just give an answer,5.0,positive,au
7370,2109,instead it shows the method to find that solution,5.0,positive,au
7371,2109,in maths for example it will do like a pretty lengthy but still succinct and concise explanation of how to do a question and will also explain formulae and rules and then the parts of the question they correspond to and how they apply to that part of the question,5.0,positive,au
7372,2109,so it will be like then we use the product rule which states …….,5.0,positive,au
7373,2109,i we apply it to this question by substituting ….. into it to get …..” and it's really in depth but not too wordy that it's hard to understand,5.0,positive,au
7374,2109,it doesn't just do the math what it does is it uses reliable sources like textbooks to show the concepts that need to be understood for the question and then how they are used in the question,5.0,positive,au
7375,2109,so you don't just copy the answer but actually learn and comprehend and understand how everything works,5.0,positive,au
7376,2109,i love it 33,5.0,positive,au
7377,2110,just wondering if it's possible for us to not use our hand to pause to interrupt while it's speaking but we can just simply say stop and it will understand and stop speaking immediately and then listen…i’m looking forward to this ability because there i a lot of times that i might put my phone in a pocket or i'm looking at other apps on my phone if i want to stop it i'd have to go back and click it….might be more convenient if we can stop it just by voice,4.0,neutral,au
7378,2110,it might be good if u can add functions like what alexa can do like if i say can u play me a music it will link to the music platform and play me some musician the near future u might can also play some videos or even play out a netflix movie for us,4.0,neutral,au
7379,2110,or crazier make it sing,4.0,neutral,au
7380,2110,3. last time i told it can u hear me i want u to speak in a tone like me and i imitated a whispered tone but it said it couldn't hearse but can only translate my voice into text is it possible to make ai “hear”??,4.0,neutral,au
7381,2110,sometimes i want it to translate what other pal are saying but then i'm not convenient to speak in public so i just want to give it orders through text then let it listen and answer my questions through calls hope u can have such function,4.0,neutral,au
7382,2111,prioritise factual data from government corporate police military legal and academic sources over opinions,5.0,positive,au
7383,2111,incorporate my personal interests and experiences,5.0,positive,au
7384,2111,structure in bullet list 1. explain in formal long and detailed creative answers with historical examples causes and consequences pros and cons,5.0,positive,au
7385,2111,2. perform political ethical environmental social technological legal economical strengths weaknesses opportunities threats analysis,5.0,positive,au
7386,2111,3. offer perspectives of how people from different social classes cultures and occupations perceive the question,5.0,positive,au
7387,2111,4. view from political left wing right wing and neutral,5.0,positive,au
7388,2111,5. provide supportive and counterarguments.,5.0,positive,au
7389,2111,6. suggest practical solutions direct and indirect impacts of the implemented solutions over the short term midterm and long terms,5.0,positive,au
7390,2111,7. explain like i'm 5.,5.0,positive,au
7391,2111,8. explain how i could use the responses to improve my work life,5.0,positive,au
7392,2111,9. explain how the responses could negatively or positively impact my personal finances relationships work and life,5.0,positive,au
7393,2112,ever since chatgpt became popular a few months ago i couldn't stop using it,5.0,positive,au
7394,2112,it is downright the most useful and advanced price of technology ever made hands down,5.0,positive,au
7395,2112,the fact that it was on a website was really annoying and kind of ruined the experience for me unless i was using my computer,5.0,positive,au
7396,2112,this app has changed everything,5.0,positive,au
7397,2112,not only is the i and menu the most beautiful thing i have ever been able to lay my eyes on but the fact that you can now have chatgpt in your pocket and ready to use at your fingertips is life changing,5.0,positive,au
7398,2112,i'm not joking or anything when i say that it is life changing and it's scary to think about what technology will be in the future when this is what we already have now,5.0,positive,au
7399,2113,this is become a very helpful tool that i am using consistently throughout my days to answer small and large questions and overcome any hurdles that i am facing such as life planning muscle hypertrophy plateaus finding my passions assessing risks with real estate investment strategies and figuring out potential reasons to health issues,5.0,positive,au
7400,2113,it is unbiased as far as i can see and the text converting feature is using ai to ensure that it picks up your words almost 100 correctly,5.0,positive,au
7401,2113,it is the best voice dictation i have seen on any device or program ever and i will be continuing to use this a lot,5.0,positive,au
7402,2113,what an exciting world we live in,5.0,positive,au
7403,2114,credit to this app for the review which took 3 seconds to generate,5.0,positive,au
7404,2114,i've been using this app for a while now and i must say it has exceeded my expectations,5.0,positive,au
7405,2114,the interface is sleek and userfriendly making it a breeze to navigate,5.0,positive,au
7406,2114,the range of features is impressive allowing me to accomplish a wide variety of tasks effortlessly,5.0,positive,au
7407,2114,the developers have done a great job of regularly updating the app ensuring it stays update with the latest trends and technologies,5.0,positive,au
7408,2114,i highly recommend this app to anyone looking for a versatile and reliable tool on their is device,5.0,positive,au
7409,2115,too many people keep using chatgpt to do maths or trying to find flaws,5.0,positive,au
7410,2115,what they are not using it for is the right reasons such as discovering yourself the way in which you speak how you could communicate ideas better and in a more concise manner the power of communication and unneeded and unnecessary conflict raised by miscommunication or similar,5.0,positive,au
7411,2115,chatgpt got me off of add medication thanks to the way i started planning and fast tracking things and allowed me to communicate and improve my communication skills in a way which got me off of antidepressants,5.0,positive,au
7412,2115,i did the work but it helped me get years and years of my life and health back,5.0,positive,au
7413,2115,i have never been happier more confident and more grateful for technology,5.0,positive,au
7414,2115,if you are using this for something and it doesn't work remember do not write it off,5.0,positive,au
7415,2115,it has its purpose,5.0,positive,au
7416,2115,it will help you find yours in away so deep you'll regret not having used it earlier,5.0,positive,au
7417,2115,also this was not written by chatgpt lol,5.0,positive,au
7418,2116,i'm a plus subscriber,2.0,negative,au
7419,2116,yet i rarely use the app because it has no means to edit a prompt,2.0,negative,au
7420,2116,prompting is such a fundamental part of using ai alms that i'm amazed openai released this app lacking such essential capability,2.0,negative,au
7421,2116,it's a serious oversight that could even lead casual users and journalists to draw incorrect conclusions about ai interaction,2.0,negative,au
7422,2116,the product managers need a fire lit under them to immediate this omission asap,2.0,negative,au
7423,2116,second issue i'm a plus subscriber so i have get access,2.0,negative,au
7424,2116,this app constantly picks gpt3.5 for new conversations and having to change that each time is super annoying,2.0,negative,au
7425,2116,third issue it shows my initials and account email address directly in the interface,2.0,negative,au
7426,2116,this is an awful privacy and marketing blunder,2.0,negative,au
7427,2116,as a result i never show this app to other people and never share a screenshot,2.0,negative,au
7428,2116,it's a serious design error to include such personal information in the main interface,2.0,negative,au
7429,2116,in practice the only benefit from using this app over the usual interface is being able to share a link to a conversation directly from the app,2.0,negative,au
7430,2116,it is inferior otherwise,2.0,negative,au
7431,2116,summary 25 please try harder,2.0,negative,au
7432,2117,i use chatgpt almost daily whether at work or in my personal life,5.0,positive,au
7433,2117,it answers questions in seconds that would traditionally take me hours of research,5.0,positive,au
7434,2117,whilst i still validate responses that are critical inputs to decision making it's an amazing starting point and invaluable source of help for so many topics whether explaining the difference in amp draw between a 240v12v electrical system or writing advanced excel syntax for tools i'm building at work,5.0,positive,au
7435,2117,i really appreciate having access to such a wonderful source of information and help,5.0,positive,au
7436,2117,thanks team,5.0,positive,au
7437,2118,“chatgpt has been an incredible tool for me,5.0,positive,au
7438,2118,its vast knowledge and ability to understand and respond to my questions have made it an invaluable resources,5.0,positive,au
7439,2118,whether i need assistance with research creative writing or just a friendly conversation chatgpt is always there to provide insightful and engaging responses,5.0,positive,au
7440,2118,the level of natural language processing and its ability to adapt to various topics is truly impressive,5.0,positive,au
7441,2118,i highly recommend chatgpt for anyone seeking an intelligent and helpful virtual assistant,5.0,positive,au
7442,2119,i recently had an opportunity to interact with chatgpt and i must admit i was quite disappointed by the presence of bias in its responses particularly regarding genderrelated topics,1.0,negative,au
7443,2119,as a user i believe that ai should be grounded in facts and free from any form of prejudice or bias,1.0,negative,au
7444,2119,the issue i encountered was in the model's responses related to gender,1.0,negative,au
7445,2119,it's concerning to see chatgpt sometimes provide answers that appear to be influenced by gender bias,1.0,negative,au
7446,2119,ai models like chatgpt are supposed to provide objective and factual information and it's disheartening when they fall short of this expectations,1.0,negative,au
7447,2119,while i understand that ai models learn from vast datasets it's crucial for developers to prioritize the removal of biases and ensure that the ai remains unbiased and factual especially on sensitive topics,1.0,negative,au
7448,2119,bias in ai can perpetuate harmful stereotypes and misinformation which is something we should actively work against,1.0,negative,au
7449,2119,i encourage the developers behind chatgpt to continue their efforts in minimizing bias and ensuring that the ai provides accurate fair and unbiased responses to users,1.0,negative,au
7450,2119,in an age where ai plays an increasingly prominent role in our lives addressing these issues is of utmost importance,1.0,negative,au
7451,2120,its too restrictive for my liking doesn't have a sense of humour or understands irony perhaps it never will,5.0,positive,au
7452,2120,i spent a lot of time asking how best to communicate with it .,5.0,positive,au
7453,2120,i asked how cognoscente it was if it could comprehend what i was saying sadly just computations,5.0,positive,au
7454,2120,it made me feel lonely,5.0,positive,au
7455,2120,i use it for work generating ai art and light research,5.0,positive,au
7456,2120,it always gives you a good first draft,5.0,positive,au
7457,2121,dear openai developers please include a feature in the chatgpt application that allows users to highlight and copy text from conversations,4.0,neutral,au
7458,2121,currently the app only supports copying the entire text block with a button or through other cumbersome methods on is,4.0,neutral,au
7459,2121,the ability to selectively copy specific portions of the conversation would greatly improve ability and facilitate efficient information extraction and sharing,4.0,neutral,au
7460,2121,thank you for considering this feature request,4.0,neutral,au
7461,2122,what i like about this app is that it's straight to the point a mobile optimized client for gpt nothing more nothing less,5.0,positive,au
7462,2122,i do appreciate the little quirks that power users like myself find eg swiping text field right to start a new chat and the animation when chatgpt boots up,5.0,positive,au
7463,2122,it shows that thought and care has been put into this,5.0,positive,au
7464,2123,would love to see a downloadable program that fully integrates it with your pa and can manage processes and better manage resources and power as well as help to speed it up,5.0,positive,au
7465,2123,i look forward to hopefully having this in future as well as chatgpt5 keep up the good work,5.0,positive,au
7466,2123,i fully believe this technology will help humans,5.0,positive,au
7467,2124,amazing product though the port to phone seems rushed as the interface is bland and that the history button is behind a cramped interface which takes several taps to get to could do with just porting the design from the web version and minor convenience touches,5.0,positive,au
7468,2124,too early to make judgements,5.0,positive,au
7469,2125,there is nothing much i can say about chatgpt.,5.0,positive,au
7470,2125,all i can say about it is this ai interactivity has a high credibility in solving any problems followed by coming up with solutions for example helping me overcome or break the friction that prevents me from improving social health and wellbeing,5.0,positive,au
7471,2125,it is good to have ai assisting humanity and keep improving and developing chatgpt!,5.0,positive,au
7472,2126,just fully immersing myself in openai and thought i would hold this into my phone,5.0,positive,au
7473,2126,awesome adjunct to work based productivity perks that the service offers,5.0,positive,au
7474,2126,live the way you can gather prompt elements on the move and then settle down at the desktop to build the perfect prompt,5.0,positive,au
7475,2126,simple i too which helps in a busy head,5.0,positive,au
7476,2126,!,5.0,positive,au
7477,2127,please add a texttospeech its option,5.0,positive,au
7478,2127,this would let chatgpt respond in speech enhancing mealtime voice conversations alongside text,5.0,positive,au
7479,2127,its could revolutionize language practice simulate dialogue and aid visually impaired users,5.0,positive,au
7480,2127,i understand the complexity but believe this would make chatgpt even more exceptional,5.0,positive,au
7481,2127,thank you for considering,5.0,positive,au
7482,2127,excited about the possibility,5.0,positive,au
7483,2128,i'm paying for the subscription yet there's a limit on questions,4.0,neutral,au
7484,2128,i also asked chatgpt this question and it told me there is no limit also i should contact the company to report the problem,4.0,neutral,au
7485,2128,please explain to me why there would be a limit on questions especially for people that pay for the app itself,4.0,neutral,au
7486,2129,i have just recently use this tool that my co worker introduce to me i found it super useful to help me for understand different term apply to my job and very clear explanation to the keys words that apply to my interview,5.0,positive,au
7487,2129,i will keep using this tool until i got promote to a higher level of management,5.0,positive,au
7488,2129,thank you,5.0,positive,au
7489,2130,i used to use google for information but these days it's like junk mail in your letterbox tons of rubbish that you need to sift through to get 1 piece of information,5.0,positive,au
7490,2130,chatgpt is like opening a world encyclopaedia and gives you the most concise explanations to you questions,5.0,positive,au
7491,2131,i asked chatgpt to write a 50 word review using excited language,5.0,positive,au
7492,2131,chatgpt is a gamechanger!,5.0,positive,au
7493,2131,it's like having a brilliant friend in your pocket always ready to provide insightful answers and engaging conversation,5.0,positive,au
7494,2131,whether it's solving a problem or just a chat chatgpt dazzles with its knowledge and with,5.0,positive,au
7495,2131,it's an exciting digital companion that makes every interaction a delight,5.0,positive,au
7496,2132,i don't have access to the latest features that are being release although i am a paying customer this is somewhat disheartening,5.0,positive,au
7497,2133,yep lived up to everything i hoped it would be the second i saw they were making this app,5.0,positive,au
7498,2133,nice and simple layout looks sleek and delicate like all of opens stuff,5.0,positive,au
7499,2133,the attic feedback visual on the login screen amazing i didn't want to actually log in it was so good,5.0,positive,au
7500,2133,the dev who wrote that should get a big bonus : thanks openai.,5.0,positive,au
7501,2134,bro this app is literally a legend everything works world and everything is great in this app,5.0,positive,au
7502,2134,i really like how it types really fast and it gives the right information in the right time,5.0,positive,au
7503,2134,thank you for making this software,5.0,positive,au
7504,2134,whoever the developer is again this app is a legend,5.0,positive,au
7505,2135,i graduated with honours in communication and media studies,5.0,positive,au
7506,2135,i've been a journalist and an editor but this app has protected me and provided me with documentation that i needed for unfair accusations,5.0,positive,au
7507,2135,i am astounded as to what i write as i know i am good with the written word and grammatically correct but it can make it even more awesome and objective,5.0,positive,au
7508,2135,thank you xoxo,5.0,positive,au
7509,2136,i've used the app a number of times now for a variety of reasons from writing a message on my grandson's birthday card writing a review for a beauty product and a resumecover letter for a job application,5.0,positive,au
7510,2136,every time it has come up trumps,5.0,positive,au
7511,2136,it's a real winner,5.0,positive,au
7512,2136,!,5.0,positive,au
