,date,review,rating,userName,title,country,at_ymd,at_q,at_ym,at_m,at_wd,score_cat
2682,2023-10-04 03:39:35,om like i love this app i can get lot of knowing,4.0,Quinn Wynette Magallanes,Definitely get this app,ph,10/04/23,4,2023-10,October,Wednesday,neutral
2683,2023-09-13 04:14:18,chathpt od my go to in my content creation really helped me boost my english and cones,5.0,VirtuAlyn,Very helpful,ph,09/13/23,3,2023-09,September,Wednesday,positive
2684,2023-10-03 03:32:38,this app is a friendlies app for me thank you for accuracy,5.0,mavieyess,GPT,ph,10/03/23,4,2023-10,October,Tuesday,positive
2685,2023-09-17 08:53:34,thank you for this apply,5.0,slyniña,Thank you for this app!!!,ph,09/17/23,3,2023-09,September,Sunday,positive
2686,2023-10-05 08:18:42,like literally this made my life freaking easier,5.0,luvs j forever,need when assingnments,ph,10/05/23,4,2023-10,October,Thursday,positive
2687,2023-09-13 13:52:40,why does it respond very slow even tho my wifi is in good quality,4.0,son_raejae,it responds very slow,ph,09/13/23,3,2023-09,September,Wednesday,neutral
2688,2023-09-19 05:42:48,your best friend in research,5.0,Ma.Juanita,Awesome tool,ph,09/19/23,3,2023-09,September,Tuesday,positive
2689,2023-10-07 05:05:37,students be wary answers given are not always correct,1.0,Maeowpaws,Inaccurate,ph,10/07/23,4,2023-10,October,Saturday,negative
2690,2023-07-25 01:45:59,the app says it does not have access to information after september 2021. very disappointing,1.0,jaegersing,Outdated,ph,07/25/23,3,2023-07,July,Tuesday,negative
2691,2023-06-23 05:34:36,i subscribed to the web version the app said i am using free version,1.0,marvindino,App did not recognize my subscription,ph,06/23/23,2,2023-06,June,Friday,negative
2692,2023-10-02 02:31:28,very helpful,5.0,Lavech Snow,Excellent,ph,10/02/23,4,2023-10,October,Monday,positive
2693,2023-07-28 05:33:16,the data is outdated,3.0,melvee labana,Outdated data till September 2021 only,ph,07/28/23,3,2023-07,July,Friday,negative
2694,2023-09-17 04:18:23,best ai tool i've ever tried,5.0,romeldesertfox13,Chat Gpt,ph,09/17/23,3,2023-09,September,Sunday,positive
2695,2023-10-22 01:24:43,this is the best app ever created,5.0,Sir Jomz,Best App Ever,ph,10/22/23,4,2023-10,October,Sunday,positive
2696,2023-09-17 14:14:05,great and doable suggestions,5.0,Litofp,Blue zone peojext,ph,09/17/23,3,2023-09,September,Sunday,positive
2697,2023-09-27 20:53:12,very helpful,5.0,JCrisDM,very helpful,ph,09/27/23,3,2023-09,September,Wednesday,positive
2698,2023-10-01 14:15:39,it really help me,5.0,Vonex42,👍🏻👍🏻👍🏻,ph,10/01/23,4,2023-10,October,Sunday,positive
2699,2023-08-29 06:04:35,to keep chatgpt updated with the latest information openai developers can consider implementing the following recommendations 1. regular training updates schedule regular updates to retrain chatgpt using the latest available data this could involve training the model with a diverse and update dataset to capture the most recent information 2. frequent knowledge base updates maintain an internal knowledge base that developers can use to periodically update the model's information this can include news articles recent publications and other reliable sources 3. mealtime data feeds integrate mealtime data feeds from reputable news sources blogs and social media to ensure the model is exposed to current events and trends 4. user feedback loop encourage users to provide feedback on incorrect or outdated information this feedback loop can help developers identify areas that need improvement and update the model accordingly 5. adaptive learning implement techniques that allow the model to adapt and learn from new data on an ongoing basis so it can continue to evolve and stay current 6. finetuning: utilize finetuning processes to refine the model's responses based on recent trends and emerging topics 7. external piss integrate external apes or services that provide mealtime updates on various topics allowing the model to pull in fresh information 8. collaboration with experts collaborate with domain experts to ensure accurate and current information in specific fields 9. automated monitoring set up automated systems to monitor the accuracy and relevancy of the model's responses flagging instances where the information may be outdated 10. release notes keep users informed about updates and improvements to the model including enhancements to its ability to provide current information by implementing these recommendations developers can enhance chatgpt's ability to stay current and provide users with accurate and update information you better do this request of your ai chatgpt developers,3.0,tux1N,ChatGPT providing self-feedback and requesting updates from developers,ph,08/29/23,3,2023-08,August,Tuesday,negative
2700,2023-08-31 17:00:14,it's been down numerous times already you know so many people use your services so please make some adjustments thank you,5.0,joshmandreza,YOU'VE GOT TO IMPROVE YOUR SERVER!,ph,08/31/23,3,2023-08,August,Thursday,positive
2701,2023-06-07 08:02:48,its a no trainer create a dedicated ipad apple watch and apple to app too,1.0,Jekk17,No dedicated iPad app,ph,06/07/23,2,2023-06,June,Wednesday,negative
2702,2023-10-24 13:19:20,good app,5.0,giancarlows,Oml,ph,10/24/23,4,2023-10,October,Tuesday,positive
2703,2023-09-17 13:32:25,highly recommended for all college students,5.0,Ai ai Gg,Highly recommended for all college students,ph,09/17/23,3,2023-09,September,Sunday,positive
2704,2023-08-04 06:53:44,this helped me out so much for my youtube channel thank you chatgpt,5.0,BucketGaming,This is the best for small youtube channels,ph,08/04/23,3,2023-08,August,Friday,positive
2705,2023-08-03 05:18:23,nice app to fix error in my code hahaha,5.0,JAKALIN MOKO,Great app,ph,08/03/23,3,2023-08,August,Thursday,positive
2706,2023-06-30 01:59:49,im very thankful for bringing this technology to the masses very great help to me thank you,5.0,rwilliamgc,Greeat help for my VBA code,ph,06/30/23,2,2023-06,June,Friday,positive
2707,2023-05-30 22:20:46,i have been trying to look for a reason to try out an app like this but it seems pretty decent and since this does appear to come from the makers openai i am more than happy to give it a try it's quite responsive and i like that text only of course,5.0,MarcusL1996,Seems pretty good,ca,05/30/23,2,2023-05,May,Tuesday,positive
2708,2023-06-06 03:04:03,so all these apps that say they use the chatgpt 3 or 4 language model and they a re charging for the app are these other openai apps scams,5.0,CorvetteMikeCanada,OpenAI vs Google AI,ca,06/06/23,2,2023-06,June,Tuesday,positive
2709,2023-09-15 13:53:35,the gpt models are rather astounding in mimicking humanlike verbal communication it is very easy to anthropomorphize and fall into a pattern of communication as though someone was there listening and generating responses a good deal more empathic than a lot of humans lola this is definitively a glimpse into a brave new world indeed,5.0,wnadler,Fascinating as a window to the future!,ca,09/15/23,3,2023-09,September,Friday,positive
2710,2023-05-27 00:19:10,the app is defective it requires a cell phone number to register when i enter my cell phone number it rejects it and give the error message that this appears to be a landline please enter in a mobile number umm it is a mobile number there is no way around this and therefore i can't register and launches the app,1.0,bluesfan65,Can’t register,ca,05/27/23,2,2023-05,May,Saturday,negative
2711,2023-05-27 00:53:32,horrible up for onboarding. i've apparently used my phone for web registration but i cannot now sign up with the same number on the mobile app nor can i login stupid,1.0,JeannieWharton,Doesn’t allow login or signup if phone already used,ca,05/27/23,2,2023-05,May,Saturday,negative
2712,2023-05-29 21:38:15,can't create account can't verify phone number and i'm supposed to fear ai when a task so simple can't be completed,1.0,cjbkr,Can’t login.,ca,05/29/23,2,2023-05,May,Monday,negative
2713,2023-06-12 16:38:30,any app that starts off wanting my name and birthday automatically gets deleted name is understandable but birthday starts going down the rabbit hole especially when you don't even get to see if the app is any good by the time you've registered you've given up your name birthday and cell phone number to an ai app anyone see a problem with this,1.0,Nikklevi,Too much info,ca,06/12/23,2,2023-06,June,Monday,negative
2714,2023-05-26 15:49:55,the app does not work i created an account online using my gmail account when i try and log in it says my email is not supported but i already made an account also when i try and use the website it keeps telling me my cell phone number is a landline when it isn't i was going to pay for gpt plus for my business but i cannot even access the service crazy and stupid,1.0,Sbakaolamansvshka,Cant even log in,ca,05/26/23,2,2023-05,May,Friday,negative
2715,2023-05-26 18:05:37,it telling i have a virtual phone number and it's a cell phone from tells so it won't let me verify,3.0,$7(:/-&~€%#}{\<,Can’t verify,ca,05/26/23,2,2023-05,May,Friday,negative
2716,2023-07-05 20:18:31,it has the basic features but could use the ability to save regenerated responses like the website version does if you have 3 versions from the same prompt you should be able to access all of these versions it already seems like the openai servers store regenerated responses so you could grab those versions as well and implement them maybe in a swipe selection system if you do try and implement this i highly recommend this feature to be off by default and only be enabled by a toggle some devices don't have the processing power to handle multiple prompts as some responses while very detailed can get very long one last gripe is that in dark mode the white text creates too much of a contrast with the dark background maybe softer colors other than that amazing work,4.0,HopefullyNotTakenNate,"Nicely done, could use improvements!",ca,07/05/23,3,2023-07,July,Wednesday,neutral
2717,2023-07-31 19:25:23,says my cell phone number is a landline number which makes no sense,1.0,David🤑,Wont let me join,ca,07/31/23,3,2023-07,July,Monday,negative
2718,2023-07-31 04:40:08,opening the app i was not even able to create an account when requesting my phone number which i provided it insisted the my phone was a landline calling the number invalid after encountering this issue plus reading the other reviews stating similar and several other issues i would recommend not getting this app 010.,1.0,AltionAugust,Would give 0 stars if I could.,ca,07/31/23,3,2023-07,July,Monday,negative
2719,2023-07-31 03:26:33,the app didn't work on my ipad it wouldn't let me login using any act not sure if it was a bug or just my bad luck but after 5 attempts of removing installing the app i've had my fill i would've given it negative stars if i could but one star is that lowest i could give,1.0,aMaryP,The app doesn't work,ca,07/31/23,3,2023-07,July,Monday,negative
2720,2023-07-11 14:14:26,neither the app or the website works i ask a question and it loads forever only to say request timeout,1.0,Lia🧬,It doesn’t work,ca,07/11/23,3,2023-07,July,Tuesday,negative
2721,2023-06-11 05:55:46,it's great to see that chatgpt finally has an app available however there needs to be an edit feature for prompts just like there is on the website version of chatgpt. once there is one added this review will change to 5 stars,4.0,thewpgjetsrule,There needs to be an edit feature for prompts,ca,06/11/23,2,2023-06,June,Sunday,neutral
2722,2023-06-15 20:58:55,ok so one can copy the questions and answers individually but how can one copy and print out the entire conversation,3.0,bobycats,How to print out complete conversation?,ca,06/15/23,2,2023-06,June,Thursday,negative
2723,2023-06-12 19:41:17,this doesn't accept canadian cell phone numbers during the sign insisting they are void numbers,1.0,iggelip,Can’t signup in Canada,ca,06/12/23,2,2023-06,June,Monday,negative
2724,2023-10-20 23:47:17,please come up with a feature to let me finish what i'm trying to say even when i pause implement manual send otherwise the voice chat is just not working it interrupts me all the time the voice feature int he regular chat is so much better for this it doesn't cut me off when i'm not done,1.0,Девочка281,The realtime voice chat is cutting me off,ca,10/20/23,4,2023-10,October,Friday,negative
2725,2023-10-04 22:26:52,i was a very early openai beta tester plus user since day one to this day i don't have access to the new features image and voice mode yet it's been released over a week ago longtime and paid users should get immediate or near immediate access to new features two week rollout sucks,1.0,bitpaySucks,Very bad rollout,ca,10/04/23,4,2023-10,October,Wednesday,negative
2726,2023-06-17 23:30:57,i don't get it why this app need 16.1 minimum but otherwise the app works well on my new iphone,3.0,a_antoine,iPadOS 16.1 minimum?,ca,06/17/23,2,2023-06,June,Saturday,negative
2727,2023-05-26 04:52:43,plains and internet function seem to work if you started the conversation from a browser,5.0,Navla's words,Plug-ins,ca,05/26/23,2,2023-05,May,Friday,positive
2728,2023-05-27 13:22:23,app can only run on newest devices,1.0,sandwichstealerx2,Can’t install on IOS 15,ca,05/27/23,2,2023-05,May,Saturday,negative
2729,2023-05-26 15:19:51,when implying phone number it says it looks like this is a landline number which it is not i've tried a few numbers with the same results,3.0,Surveillance27,Needs glitch update asap,ca,05/26/23,2,2023-05,May,Friday,negative
2730,2023-05-26 12:52:38,i've had the same issue with the website and was hoping the app would be different but no they need to send me a code through my cell phone number for some reason but when my cell phone number is entered it is detected as a landline number and wont let me send a code to verify so i cannot use chatgpt through the website or the app,1.0,MaddieTheDino,Can’t even use,ca,05/26/23,2,2023-05,May,Friday,negative
2731,2023-05-26 12:11:41,in the process it tells me my cell phone number is actually a land land and stops me dead,1.0,Captian Seamonkey,Can’t sign up,ca,05/26/23,2,2023-05,May,Friday,negative
2732,2023-10-27 19:19:55,with dale 3 fully integrated into the app gpt is the essential ai tools,5.0,daneBXR,ChatGPT+,ca,10/27/23,4,2023-10,October,Friday,positive
2733,2023-10-27 14:18:14,perfect,5.0,sbou roll,Chatgpt,ca,10/27/23,4,2023-10,October,Friday,positive
2734,2023-10-27 15:51:50,this teaches how to learn from a person ai assistant,4.0,Budioal,Learn A I,ca,10/27/23,4,2023-10,October,Friday,neutral
2735,2023-10-27 15:49:46,the new i update makes it harder to scroll down in a response as it is easy to accidentally swipe left and bring up the left menu please fix that,3.0,Typedef233,Hard to scroll for ver 1.2023.291,ca,10/27/23,4,2023-10,October,Friday,negative
2736,2023-10-26 22:33:14,very cool ai is taking over the world,5.0,Guy1wedd,NO MORE HOMEWORK,ca,10/26/23,4,2023-10,October,Thursday,positive
2737,2023-10-27 13:08:05,the ai is biased when it comes to politics especially the palestinian israeli conflict and war,1.0,B.Ramahi,Bias,ca,10/27/23,4,2023-10,October,Friday,negative
2738,2023-10-26 20:05:44,very helpful and easy to use,5.0,GoGoBunosaur,One of the greatest inventions of the century,ca,10/26/23,4,2023-10,October,Thursday,positive
2739,2023-10-26 22:10:27,very 1.2023.291 i would give 0 star for the current update i always use chatgpt without chat history but current update lets me sweep left or right too easily and it will clear the answer i receive from ai before i read it it's pretty annoying and it's nearly unusable right now please fix this glitch thank you,1.0,DW.AppStore,Unusable,ca,10/26/23,4,2023-10,October,Thursday,negative
2740,2023-10-26 18:36:55,no longer do i need to ask my wife another stupid question is golf papa tango always has a delightful intelligent reply to my brains wonders way smarter then sorry and alexa thanx,5.0,Uatraveller,Ms G gets me.,ca,10/26/23,4,2023-10,October,Thursday,positive
2741,2023-10-26 18:12:40,this is my new best friend or tool i should clarify it help me in my every day tasks on the web super interactive but also so much fun i love it thanks creators serge,5.0,🎥👽🖥🤔,Amazing,ca,10/26/23,4,2023-10,October,Thursday,positive
2742,2023-10-26 17:35:45,this is the biggest innovation i've seen bar none,5.0,that_scientist,Amazing,ca,10/26/23,4,2023-10,October,Thursday,positive
2743,2023-10-26 15:25:43,i am excited about the mobile version it's beyond fast in fact it's mind blowing chatgpt is teaching me how to work smarter and have improved my ability to think and work how prompts to get more specific loving it,5.0,Jerry-lao,Best thing ever!,ca,10/26/23,4,2023-10,October,Thursday,positive
2744,2023-10-26 14:20:19,see the title of this review for anyone who is involved in content creation or leads a team and needs access to resources or is in any knowledge work of any kind this is a game changer,5.0,Intyro,🤯🤯🤯,ca,10/26/23,4,2023-10,October,Thursday,positive
2745,2023-10-26 14:01:31,chatgpt is really great magical tools i can fantastic jobs with it,5.0,K.Alaameri,Great tool,ca,10/26/23,4,2023-10,October,Thursday,positive
2746,2023-10-26 05:45:28,great app that need more development,5.0,XX99Sam,Great app,ca,10/26/23,4,2023-10,October,Thursday,positive
2747,2023-10-26 04:04:40,i needed some help with my work i just copy and pasted what i needed to do and it literally told me what to do which is great and helped me a lot and give me a lot of ideas thank you chatgpt and thank you to whomever made it made my day,5.0,Roseee 🥶🤑😈,Really helpful,ca,10/26/23,4,2023-10,October,Thursday,positive
2748,2023-10-25 23:59:01,for some reason the scan text feature on iphone sometimes does not work it works with texting and all other apps except chatgpt. it also always happens to stop working when i need it most,1.0,qakskckci cixidx,Scan text feature sucks,ca,10/25/23,4,2023-10,October,Wednesday,negative
2749,2023-10-25 22:27:32,it helps me with my homework a lot i couldn't thank you more,5.0,mxlouka1,"good app, amazing",ca,10/25/23,4,2023-10,October,Wednesday,positive
2750,2023-10-25 21:05:38,i ask it to generate do things and it does,5.0,JHJHJHJH333,Great,ca,10/25/23,4,2023-10,October,Wednesday,positive
2751,2023-10-25 18:21:41,i've been trying to look for aii on ipadand i finally found the app for it.thank you so much developer,5.0,giyufiuyfiuyffyiu,PERFECT APP,ca,10/25/23,4,2023-10,October,Wednesday,positive
2752,2023-10-25 01:10:16,i feel like a kid again chatgpt is a beautiful new world of learning for me i love it so much to practice daunting at times but exciting as ever,5.0,One Happy Canadian,62 yrs young with ChatGPT,ca,10/25/23,4,2023-10,October,Wednesday,positive
2753,2023-10-24 22:04:23,please bring back the swipe right on the text box to start a new chat the new design is bad becaus ewe have to go all the way to the top to start a new chat whereas it was so much easier with the old design love your app but please bring back the purplish accent color the latest versions new blue color is boring unlike the original color for the send button selecting text etc which was super unique and unlike any other app i had seen before thank you,5.0,yo_allo,Please bring back the purple accent color!,ca,10/24/23,4,2023-10,October,Tuesday,positive
2754,2023-10-24 14:44:55,chatgpt is one of the best so in the world recommend it if you need to finish work really quick,5.0,send it nowwww,The best helper,ca,10/24/23,4,2023-10,October,Tuesday,positive
2755,2023-10-24 21:51:39,chat is very good but needs to be better because sometimes it has some mistakes,4.0,MeManam,Needs some improvements,ca,10/24/23,4,2023-10,October,Tuesday,neutral
2756,2023-10-24 09:40:34,chatgpt has helped me with meeting new people and deal with a busy schedule i the quick prompts during a busy day gives me confidence in my decision making,5.0,sweetdrmz,Review,ca,10/24/23,4,2023-10,October,Tuesday,positive
2757,2023-10-24 05:04:22,this app is actually good and smart,5.0,Pooshooter27,Awesome,ca,10/24/23,4,2023-10,October,Tuesday,positive
2758,2023-10-24 04:37:37,seriously if you are not using this i don't know what to say,5.0,Astro 69,BEST THING EVER,ca,10/24/23,4,2023-10,October,Tuesday,positive
2759,2023-10-23 22:50:17,i see what you did there,5.0,ihatewhataburger,The iPhone’s Action button was made for it,ca,10/23/23,4,2023-10,October,Monday,positive
2760,2023-10-23 17:03:42,very helpful,5.0,nafees 12345,Chat GPT,ca,10/23/23,4,2023-10,October,Monday,positive
2761,2023-10-23 13:45:13,chatgpt for someone intuitive like me allows a fact check of details,5.0,trucker202174,Game changer,ca,10/23/23,4,2023-10,October,Monday,positive
2762,2023-10-22 17:50:06,suggest avoiding promoting me for a review when i'm in the middle of a task,1.0,Dteare,Annoys you with review prompts,ca,10/22/23,4,2023-10,October,Sunday,negative
2763,2023-10-22 16:47:33,this is the best tool you can possibly get on anywhere google is not a thing anymore just use chatgpt for your search engine a great tool to speed up your coding and many other productivity work,5.0,Shajeed,Life saver,ca,10/22/23,4,2023-10,October,Sunday,positive
2764,2023-10-22 02:32:26,best app this year,5.0,yocousins,Amazing,ca,10/22/23,4,2023-10,October,Sunday,positive
2765,2023-10-21 19:13:34,you have to be very specific because it's not that intelligent,5.0,Definitely…,"Very useful but..,",ca,10/21/23,4,2023-10,October,Saturday,positive
2766,2023-10-22 00:41:25,i'm the paint supervisor of a ship yard i have dyslexia this app has allowed to to take on more of the logistics of my job thank u chat get 4 for all the help,4.0,Big Ben 604,Changed my life,ca,10/22/23,4,2023-10,October,Sunday,neutral
2767,2023-10-21 18:50:29,the ipad app itself is good and keeps improving i'm grateful that ipad os has not been forgotten thank you openai. as for the ai engine itself it's lifechanging. it opens new business vistas that would have been inaccessible otherwise it enables me to make educated guesses in knowledge domains otherwise closed off in short it's like a new sense has been added to my case this is not yet the culture but it's the biggest step i've seen yet and i remember the apple nice well done openai.,5.0,LVJ.29,Like a new limb,ca,10/21/23,4,2023-10,October,Saturday,positive
2768,2023-10-21 13:34:43,chatgpt is the future hit me up on i to know more follow 4 follow bzzonnn,5.0,Byron Sanche,Byron Sanche,ca,10/21/23,4,2023-10,October,Saturday,positive
2769,2023-10-21 12:17:52,i have been using this app for less than 24 hours and it has improved my life in two separate areas 1. has helped me structure my sentences in a more appropriate and meaningful manner 2. i obtained the most valuable advice in my life advice in which no persons in my immediate family or life could have offered me for this i am very very grateful,5.0,Michael’sHammer,Utmost satisfaction,ca,10/21/23,4,2023-10,October,Saturday,positive
2770,2023-10-21 02:34:19,this is amazing!!!! it's helping me soooo much!!!!!,5.0,Alielkaf,My review,ca,10/21/23,4,2023-10,October,Saturday,positive
2771,2023-10-20 02:17:28,i love this app like i love my best friend it has made my life so much less stressful with information at my finger tips and assistance writing,5.0,Hazelprince,My best friend,ca,10/20/23,4,2023-10,October,Friday,positive
2772,2023-10-21 02:02:12,what's with the puzzles didn't sign up to play puzzles get with it the last couple times i used it it couldn't give information using bing now,3.0,Titopanajazz,It was good,ca,10/21/23,4,2023-10,October,Saturday,negative
2773,2023-10-20 23:30:02,it's not really doing anything bad right now so ok,3.0,mionkey doo,My review,ca,10/20/23,4,2023-10,October,Friday,negative
2774,2023-10-20 16:26:19,app sucks asks for too much information for a app of its calibre why do you need my phone number so i can get answer for some homework ????,1.0,Terr0944,Do not install,ca,10/20/23,4,2023-10,October,Friday,negative
2775,2023-10-20 01:08:33,chatgpt converting my idea into reality thanks,5.0,uNiT_RequizenYT,Great Help,ca,10/20/23,4,2023-10,October,Friday,positive
2776,2023-10-19 17:57:04,it's very useful make life easier,5.0,Abudhardha,Review,ca,10/19/23,4,2023-10,October,Thursday,positive
2777,2023-10-20 00:01:46,i have been using the chatgpt app on my iphone and find it to be a powerful tools however i have encountered an issue where the app stops processing the response if i switch to another application it would be significantly more userfriendly if chatgpt could continue processing responses in the background while i use other apps on my phone this way i wouldn't have to stay on the chatgpt app waiting for the response to complete which can be timeconsuming. i hope a future update could address this concern to improve multitasking capabilities thank you,4.0,Yeptt,Enhancement Request for Background Processing,ca,10/20/23,4,2023-10,October,Friday,neutral
2778,2023-10-19 16:45:31,my memory is getting bad but it doesn't matter chatgpt know all sees all answers just about anything i enjoy it more and more everyday just be sure to formulate your question in a manner similar to a truth table and your almost sure to get an answer…like selecting stock on the exchange he won't tell you which one to buy but he will tell you which one best matches your selection criteria enjoy,5.0,PF.T,Old guy review,ca,10/19/23,4,2023-10,October,Thursday,positive
2779,2023-10-19 16:23:09,i got a 4 on a test with chatgpt,5.0,Rylan Healy,Good for school,ca,10/19/23,4,2023-10,October,Thursday,positive
2780,2023-10-19 15:16:21,i am amazed of the utility of this app if you know what to ask you'll always get amazing solutions it's so good that is scary :,5.0,Ciubicu,Amazing tool,ca,10/19/23,4,2023-10,October,Thursday,positive
2781,2023-10-19 02:15:46,has helped me with confusing work so good as it helped me progress through generally everything,5.0,Hiccup172,👍,ca,10/19/23,4,2023-10,October,Thursday,positive
2782,2023-10-19 05:20:32,can you make it so that latex is rendered in the app,4.0,Kaiser Nguyen,Needs to be render latex!,ca,10/19/23,4,2023-10,October,Thursday,neutral
2783,2023-10-19 01:01:32,just downloaded this app today october 1823 found the best thing ever!!!! thanks so much please keep it free!!!!,5.0,Kathy ure,Wow!!!,ca,10/19/23,4,2023-10,October,Thursday,positive
2784,2023-10-18 17:10:07,can pretty much give you any amount of any information in any form you want,5.0,Hardy11,Amazing,ca,10/18/23,4,2023-10,October,Wednesday,positive
2785,2023-10-17 21:41:53,super helpful when i am at a loss for description,5.0,///:::::)$77816,Helpful,ca,10/17/23,4,2023-10,October,Tuesday,positive
2786,2023-10-17 21:17:58,i really like the addition of speech recognition using whisper which is far more accurate than siri i also like the image analysis function and the ability to respond with speech i also find the app much faster than the web version of chatgpt.,5.0,Mike Routtenberg,Amazing,ca,10/17/23,4,2023-10,October,Tuesday,positive
2787,2023-10-17 17:08:13,it's a really good app with lots of questions and not limiting me so that's what i like also it's really good app showing my culture like dope,5.0,Elroy._l,Leland’s review,ca,10/17/23,4,2023-10,October,Tuesday,positive
2788,2023-10-17 03:46:59,my new favorite tools,5.0,Toubash,Changed my life,ca,10/17/23,4,2023-10,October,Tuesday,positive
2789,2023-10-17 01:02:11,this is such an indispensable productivity tools i cannot imagine not having this thing around it's a learning tool it's a troubleshooting buddy it's a well of inspiration it's simply amazing,5.0,vlad73628,As revolutionary as the Internet and www,ca,10/17/23,4,2023-10,October,Tuesday,positive
2790,2023-10-16 21:46:49,this ai help me to create and prepare all my duties for meeting and report it's my new assistant,5.0,Arlequin_911,Chat GPT,ca,10/16/23,4,2023-10,October,Monday,positive
2791,2023-10-16 19:48:42,use chat for my web writing text looks good . fast and free,5.0,4ETKIY1000,Good job,ca,10/16/23,4,2023-10,October,Monday,positive
2792,2023-10-16 18:21:37,i find chatgpt an useful tool to helping organize thoughts ideas creativity and communication styles i also enjoy how intuitive it becomes once you've used it for a while,5.0,JD Reviewed,Useful Tool For Organizing Ideas,ca,10/16/23,4,2023-10,October,Monday,positive
2793,2023-10-16 03:59:10,i am so impressed with chat plus and look forward to future modifications and additions the network has helped with interesting tasks as rewriting a phrase in my grammar or finding another phrase basics really i have asked my friend to create short back stories for characters in my writing it misses and can require three or more takes to find a word and meaning solution to what youlre working on my work is writing a fault is much of what it creates sounds generic and ordinary a decent writer would notice and hopefully avoid so be aware of this great tool and don't lose your mind,5.0,MidniteJohnny,The smart one in the room,ca,10/16/23,4,2023-10,October,Monday,positive
2794,2023-10-15 16:36:46,multiple features are only available on the web browser version while some features are only available on the app version which sucks the lam has been fluctuating in its competence in answering questions i find that 50 of its responses are useless because it answers like a highschool student that didn't study for an exam and answers in generalities. you want to know how much the pricing scheme for such and such is well it probably goes up by price based on how much you want to buy like thanks everything goes up in price if you buy more of it the text to speech is unbelievably good it sounds like youlre talking to the ai from the movie ‘her’. it would be nice if it had the ability to slow down or speed up how fast it talks to be able to practice listening to other languages because when youlre a newbie to another language it talks way too fast the app stops processing your request if you go to another app on is which is annoying you can't save certain chats to always stay at the top of your chat history you also can't make chatgpt switch to use other modesextensions in the middle of a chat which is inconvenient you have to start a whole new chat overall chatgpt is worldchanging but the interfaceoptions surrounded around talking to it are fairly mediocre,4.0,Snubbaluba,Needs work,ca,10/15/23,4,2023-10,October,Sunday,neutral
2795,2023-10-15 23:01:30,chatgpt with shortcuts isn't working anymore,2.0,Darkneo29,Update broke iOS shortcuts,ca,10/15/23,4,2023-10,October,Sunday,negative
2796,2023-10-15 22:15:57,asking chatgpt to print a table does not work anymore the app displays the raw smackdown syntax for the table in plain text from time to time the app doesn't answer when this happens retry doesn't work either you have to go to your history load another session then come back,3.0,Sean45338733,Unresponsive at times and regressions,ca,10/15/23,4,2023-10,October,Sunday,negative
2797,2023-10-15 02:55:35,it's free and logic,5.0,ta geule fornite,Best and free,ca,10/15/23,4,2023-10,October,Sunday,positive
2798,2023-10-14 16:07:17,this is an excellent tool to use for questions that other online tools come short of a justifiable answer i believe it will overtake google in the near future,5.0,Scripta_artista,Excellent online tool,ca,10/14/23,4,2023-10,October,Saturday,positive
2799,2023-10-14 21:15:03,it's good but it doesn't work with swearing,4.0,Anonymously Sus,ChatGPT,ca,10/14/23,4,2023-10,October,Saturday,neutral
2800,2023-10-14 02:14:49,i am spending more time with chatgpt than anything or anybody else and its just keep getting better,5.0,Reza1345,Its a just a glimpse of future,ca,10/14/23,4,2023-10,October,Saturday,positive
2801,2023-10-14 01:18:00,i love this app it helps me a lot in my student life,5.0,JohnPawca,Love it,ca,10/14/23,4,2023-10,October,Saturday,positive
2802,2023-10-13 19:51:29,no ads and very very useful,5.0,Evade on yt,Great,ca,10/13/23,4,2023-10,October,Friday,positive
2803,2023-10-12 23:03:31,i'm in family court with an abusive ex and this app is life changing i no longer need to rack my brain on what is the best way to say something to be brief informative friendly and firm mind blown and amazed wish i knew about this sooner thank you app maker,5.0,Nicci ini,Amazing - Court and just life,ca,10/12/23,4,2023-10,October,Thursday,positive
2804,2023-10-12 20:27:13,this is such an amazing too very helpful fast and reliable,5.0,arielaludud0889,Amazing tool,ca,10/12/23,4,2023-10,October,Thursday,positive
2805,2023-10-12 19:19:48,i can't wait to see where this will lead me,5.0,defiing gss,The future,ca,10/12/23,4,2023-10,October,Thursday,positive
2806,2023-10-12 05:01:45,i love chatgpt as a place to bounce ideas off and help with clarification i can start a topic and and ask but or what if i call them george my nonbinary collaboration and investigation buddy,5.0,Lola the Lop,I call them George,ca,10/12/23,4,2023-10,October,Thursday,positive
2807,2023-10-12 10:33:23,i am subscribed to the monthly plus program but for some reason some of the advanced features are only showing on the web and not in the app it's a bit disappointing to have to step out of the app go to the web version of chatgpt to do what i want then come back for more simple queries it almost makes it so the app swell useless is a strong word but not so useful after all,1.0,Bender077,"App works well, but I wish I had access to all the PLUS features through it",ca,10/12/23,4,2023-10,October,Thursday,negative
2808,2023-10-12 00:35:18,this is great i'm in grade 10 and i love it,5.0,this is the alex person,Great,ca,10/12/23,4,2023-10,October,Thursday,positive
2809,2023-10-11 13:31:06,clear answers that can be easily redirected to get the correct answers however it needs updated to include even the current data not just 2021 so that i can really use it as one source,5.0,The Kodali,Easy to use on the go,ca,10/11/23,4,2023-10,October,Wednesday,positive
2810,2023-10-11 19:56:53,very disappointed i have the premium subscription of this app yet i am not able to use image feature in app or web i have tried updating all settings but nothing has worked,2.0,harsh.ai,Unable to find image feature in ChatGPT,ca,10/11/23,4,2023-10,October,Wednesday,negative
